indID,ID,treatment,date,trackID,sex,starttime,interval,gps.num,index,waypt,flag,latitude,longitude,behavior,nect.plant,habitat,Chel_Plan,release.area,recorder,tracker,temp,cloudcover,Notes,Notes2,track_num,track_flag,time,eastings,northings,Edisp,Ndisp,step,angle,turnangle,angleradians,cosangle,virgin_mated,IsDate,inithost,finhost,doy,firstmarked,doy_1stMark,app.age,age.dev,doy.dev
R-RBBG,2013-7-3-BW-87,W,6-Jul,6-Jul_R-RBBG,female,10:24am,15,2,81,430,2,42.484463,-71.569295,f,n/a,wet,Chelone,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",,30,30_2,15,288832.3824,4706766.745,0,0,0.493389495,0,91.73591444,1.601093749,-0.030292788,mated,7/6/13,W,W,13,7/3/13,10,3,1.733893557,1.105042017
R-RBBG,2013-7-3-BW-87,W,6-Jul,6-Jul_R-RBBG,female,10:24am,15,2,82,431,3,42.484463,-71.569289,w,turtlehead,wet,Chelone,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",,30,30_3,2700,288832.8755,4706766.73,0.493163062,-0.014946143,9.087132329,91.73591444,41.31537073,0.721089251,0.751087048,mated,7/6/13,W,W,13,7/3/13,10,3,1.733893557,1.105042017
R-RBBG,2013-7-3-BW-87,W,6-Jul,6-Jul_R-RBBG,female,10:24am,15,2,262,432,4,42.484409,-71.569206,p,bush,wet,none,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",,30,30_4,15,288839.5159,4706760.526,6.640357934,-6.203355582,5.564884875,133.0512852,-73.93355376,-1.290383941,0.276751951,mated,7/6/13,W,W,13,7/3/13,10,3,1.733893557,1.105042017
R-RBBG,2013-7-3-BW-87,W,6-Jul,6-Jul_R-RBBG,female,10:24am,15,2,263,433,5,42.484436,-71.569149,p,tree,wet,none,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",lost after index 263ã,30,30_5,15,288844.2918,4706763.383,4.775916594,2.856320073,NA,59.11773141,NA,NA,NA,mated,7/6/13,W,W,13,7/3/13,10,3,1.733893557,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,1,434,1,42.48448,-71.569215,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_1,15,288839.0151,4706768.433,NA,NA,6.755151282,NA,NA,NA,NA,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,2,435,2,42.484536,-71.569247,p,rose,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_2,15,288836.5734,4706774.732,-2.441737142,6.298411591,5.055169161,-21.19007012,-24.12888638,-0.421128512,0.912628196,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,25,436,3,42.484567,-71.569292,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_3,15,288832.979,4706778.286,-3.594387824,3.554590189,5.915340594,-45.3189565,-73.41606789,-1.281352109,0.285419606,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,26,437,4,42.48454,-71.569354,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_4,15,288827.7921,4706775.442,-5.186880855,-2.843856773,3.598577238,-118.7350244,-29.34859188,-0.512229559,0.871653919,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,27,438,5,42.484512,-71.569376,p,swida,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_5,15,288825.8896,4706772.388,-1.902499688,-3.054546296,9.790323245,-148.0836163,-10.5488141,-0.184111538,0.983099292,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,75,439,6,42.484429,-71.569416,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_6,15,288822.3225,4706763.271,-3.567101658,-9.117357897,27.52510078,-158.6324304,220.0677823,3.840907379,-0.765283474,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,76,440,7,42.484554,-71.569127,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_7,15,288846.4972,4706776.432,24.174695,13.16112815,12.36351171,61.43535196,47.01196566,0.820513589,0.681845609,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,77,441,8,42.484522,-71.568983,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_8,60,288858.2254,4706772.519,11.72821278,-3.912217621,16.33241066,108.4473176,-106.1346462,-1.852399026,-0.277895576,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,78,473,9,42.484669,-71.568981,n/a,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_9,15,288858.8845,4706788.839,0.65905804,16.31910783,NA,2.312671442,NA,NA,NA,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,79,na,9.5,NA,NA,n/a,n/a,n/a,none,1,Norah,Lee,87,sunny,mated female,"temporarily lost, then found; assuming 60 seconds lost for time",31,31_9.5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,84,442,10,42.484756,-71.568997,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_10,15,288857.8621,4706798.54,NA,NA,5.681682998,NA,NA,NA,NA,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,85,443,11,42.484777,-71.56906,p,aster,up/wet edge,none,1,Norah,Lee,87,sunny,mated female,,31,31_11,15,288852.7546,4706801.029,-5.107518224,2.488931352,5.10920274,-64.01968394,-55.70284582,-0.972198062,0.563485017,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,86,444,12,42.484753,-71.569113,p,aster,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_12,345,288848.3176,4706798.495,-4.437018778,-2.5331437,3.460850631,-119.7225298,27.77723043,0.484804128,0.884766249,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,87,445,13,42.484751,-71.569155,f,n/a,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_13,30,288844.8587,4706798.378,-3.458856109,-0.117479806,2.247263074,-91.94529933,-32.70689589,-0.570843021,0.841445755,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,88,446,14,42.484739,-71.569177,f,n/a,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_14,15,288843.0101,4706797.1,-1.848640704,-1.277778882,2.445565569,-124.6521952,304.4611279,5.313849126,0.565846981,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,89,447,15,42.484717,-71.569176,p,rose,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_15,120,288843.0183,4706794.655,0.008155344,-2.445551971,0.198471525,179.8089327,-302.1132619,-5.272871134,0.531594643,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,90,448,16,42.484716,-71.569178,p,aster,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_16,15,288842.8505,4706794.548,-0.167752391,-0.106066401,4.31627332,-122.3043292,65.02376368,1.134878768,0.42224233,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,94,449,17,42.484736,-71.569223,c,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_17,15,288839.2191,4706796.882,-3.631399383,2.33305677,7.052397585,-57.28056553,39.96113362,0.697453355,0.766480299,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,95,450,18,42.484796,-71.569251,c,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_18,15,288837.1196,4706803.614,-2.099489345,6.732641101,0.082231146,-17.3194319,-70.94466943,-1.238218068,0.32648109,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,96,451,19,42.484796,-71.569252,i,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_19,15,288837.0374,4706803.617,-0.082193408,0.002490988,0.468272034,-88.26410134,134.6216428,2.349590911,-0.702421962,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,97,452,20,42.484799,-71.569248,p,grass,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_20,15,288837.3763,4706803.94,0.338870033,0.323180752,0.138220825,46.35754147,-81.12899021,-1.415967998,0.154210484,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,99,453,21,42.4848,-71.569249,f,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_21,15,288837.2975,4706804.053,-0.078827932,0.113539216,0.23692637,-34.77144874,16.19885366,0.282723331,0.960299267,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,100,454,22,42.484802,-71.56925,p,milkweed,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_22,15,288837.222,4706804.278,-0.075462458,0.224587449,0.996026099,-18.57259508,68.29890913,1.19204084,0.369764447,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,108,455,23,42.484808,-71.569241,f,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_23,15,288837.9819,4706804.922,0.75993335,0.643870557,8.053419029,49.72631405,34.08014065,0.594810664,0.828254609,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,109,456,24,42.484818,-71.569144,f,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_24,15,288845.9883,4706805.791,8.006412224,0.868862104,2.318148933,83.8064547,-8.782270421,-0.153279535,0.988275674,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,110,457,25,42.484824,-71.569117,p,aster,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_25,15,288848.2278,4706806.39,2.239412973,0.599035901,9.982461162,75.02418428,52.07292073,0.908843918,0.61465807,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,111,458,26,42.484772,-71.569018,f,n/a,wet,none,1,Norah,Lee,87,sunny,mated female,,31,31_26,15,288856.1899,4706800.369,7.962154832,-6.021098012,6.72704382,127.097105,-133.0889635,-2.322840611,-0.683133115,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,112,459,27,42.484832,-71.569029,f,n/a,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_27,15,288855.4877,4706807.059,-0.702216897,6.69029222,5.74822532,-5.991858505,-19.51600711,-0.340618581,0.942548196,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,113,460,28,42.484878,-71.569061,f,n/a,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_28,30,288853.0123,4706812.247,-2.475387013,5.18792381,2.615323352,-25.50786561,-16.52310363,-0.288382561,0.958705132,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,114,461,29,42.484895,-71.569083,p,aster,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_29,405,288851.2613,4706814.189,-1.751043171,1.942617835,0.46827165,-42.03096924,-91.61164215,-1.598924789,-0.028124753,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,115,462,30,42.484892,-71.569087,p,milkweed,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_30,15,288850.9224,4706813.866,-0.338868893,-0.323181391,0.829781282,-133.6426114,53.0728295,0.926295618,0.60079938,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,116,463,31,42.484893,-71.569097,f,n/a,up,Plantago,1,Norah,Lee,87,sunny,mated female,,31,31_31,15,288850.1038,4706814.002,-0.818567523,0.135956562,2.639074515,-80.5697819,54.44087166,0.950172458,0.581542801,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,117,464,32,42.484914,-71.569112,w,grass,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_32,15,288848.9416,4706816.372,-1.162227936,2.369375555,5.098952917,-26.12891024,4.087869138,0.071346776,0.997455898,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,118,465,33,42.484956,-71.569137,p,aster,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_33,15,288847.0281,4706821.098,-1.913487331,4.726297397,0.270555667,-22.0410411,-41.97849652,-0.732662979,0.743395902,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,119,466,34,42.484957,-71.56914,c,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_34,15,288846.7849,4706821.216,-0.243214252,0.11852087,0.425900431,-64.01953762,140.6344296,2.454533838,-0.773114849,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,121,467,35,42.484958,-71.569135,w,grass,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_35,15,288847.1992,4706821.315,0.414331306,0.098593845,5.556924295,76.61489194,-91.20853306,-1.591889208,-0.021091317,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,148,468,36,42.485006,-71.569154,p,grass,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_36,720,288845.7991,4706826.693,-1.40013352,5.377642024,5.384869318,-14.59364112,182.1871306,3.179765284,-0.999271514,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,149,469,37,42.484959,-71.569138,f,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_37,15,288846.956,4706821.434,1.156919275,-5.259121159,10.50104772,167.5934895,-326.1803718,-5.692921444,0.830793847,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,150,470,38,42.48487,-71.569181,f,n/a,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_38,15,288843.1222,4706811.657,-3.833826847,-9.776184069,0.922394597,-158.5868823,324.8102336,5.669008021,0.817247842,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,151,471,39,42.484862,-71.569178,p,gallium,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_39,15,288843.3418,4706810.762,0.219656877,-0.89585861,2.39378411,166.2233513,-311.145819,-5.430518995,0.657977654,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
R-BBBB,2013-7-6-BW-113,W,6-Jul,6-Jul_R-BBBB,female,12:14pm,15,2,152,472,40,42.484844,-71.569194,p,aster,up,none,1,Norah,Lee,87,sunny,mated female,,31,31_40,15,288841.9662,4706808.803,-1.375670344,-1.959013391,NA,-144.9224677,NA,NA,NA,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,1,881,1,42.485627,-71.568522,b,cup,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_1,375,288899.8345,4706894.08,NA,NA,0.236925948,NA,NA,NA,NA,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,26,882,2,42.485625,-71.568523,p,fern,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_2,225,288899.7456,4706893.86,-0.088921455,-0.219606192,0.829771572,-157.9563231,61.99724519,1.082056056,0.469514015,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,34,883,3,42.485624,-71.568533,p,grass,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_3,45,288898.9203,4706893.774,-0.825287734,-0.086145327,0.138220149,-95.95907787,134.2014986,2.342258011,-0.697183853,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,39,884,4,42.485625,-71.568532,p/e,grass,wet,none,5,Lee,Norah,89,partly sunny,mated female,,32,32_4,4335,288899.0059,4706893.882,0.085556898,0.108557942,5.338455275,38.24242069,-175.0281021,-3.054816664,-0.996237326,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,40,885,5,42.485589,-71.568575,p,grass,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_5,120,288895.3505,4706889.992,-3.655396526,-3.890653025,0.411150405,-136.7856814,48.52114988,0.846853822,0.662343537,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,48,886,6,42.485589,-71.56858,w,grass,wet,none,5,Lee,Norah,89,partly sunny,mated female,,32,32_6,75,288894.9395,4706890.004,-0.410961812,0.012451693,1.265581087,-88.26453149,-74.93606399,-1.307881045,0.259896755,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,50,887,7,42.485578,-71.568584,w,n/a,wet,none,5,Lee,Norah,89,partly sunny,mated female,,32,32_7,15,288894.5737,4706888.793,-0.365780584,-1.211569251,0.468269061,-163.2005955,29.55735443,0.515873153,0.869862332,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,51,888,8,42.485575,-71.568588,p,weed,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_8,120,288894.2349,4706888.469,-0.338863468,-0.323183328,1.472985308,-133.643241,101.4435375,1.770523735,-0.198402165,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,53,889,9,42.485586,-71.568598,f,n/a,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_9,30,288893.45,4706889.716,-0.784912475,1.246434163,0.347176645,-32.19970349,-37.4014221,-0.652777961,0.794399545,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,54,890,10,42.485587,-71.568602,w,turtlehead,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_10,15,288893.1246,4706889.837,-0.325404794,0.121009681,0.605419855,-69.60112559,-65.88876856,-1.149975951,0.408509391,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,69,891,11,42.485583,-71.568607,p,grass,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_11,30,288892.7001,4706889.405,-0.424420542,-0.431741131,0.425896383,-135.4898942,32.10430451,0.560325818,0.847081996,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-BBRG,2013-7-6-BW-114,W,6-Jul,6-Jul_L-BBRG,female,1:15pm,15,1,72,892,12,42.485582,-71.568612,w,turtlehead,wet,Chelone,5,Lee,Norah,89,partly sunny,mated female,,32,32_12,15,288892.2858,4706889.307,-0.414326538,-0.09859639,NA,-103.3855896,NA,NA,NA,mated,7/6/13,W,W,13,7/6/13,13,0,-1.266106443,1.105042017
L-GRBG,2013-7-6-BW-131,P_T,7-Jul,7-Jul_L-GRBG,female,10:14am,15,2,1,478,1,42.485872,-71.568928,p/e,lid,up,none,7,Lee/Natasha,Emma/Lee,84,cloudy,mated; caught in area 5 (waypoint 2-474,,34,34_1,15,288867.2889,4706922.298,NA,NA,5.159012423,NA,NA,NA,NA,mated,7/7/13,P,T,14,7/6/13,13,1,-0.266106443,2.105042017
L-GRBG,2013-7-6-BW-131,P_T,7-Jul,7-Jul_L-GRBG,female,10:14am,15,2,2,479,2,42.485843,-71.568977,b,milkweed,up,Plantago,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_2,1350,288863.1639,4706919.199,-4.124997947,-3.098354583,2.506601179,-126.910822,28.43459305,0.49627727,0.879361248,mated,7/7/13,P,T,14,7/6/13,13,1,-0.266106443,2.105042017
L-GRBG,2013-7-6-BW-131,P_T,7-Jul,7-Jul_L-GRBG,female,10:14am,15,2,92,480,3,42.485839,-71.569007,p,quiver,up,Plantago,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_3,90,288860.6847,4706918.83,-2.47922183,-0.369470688,2.39149713,-98.47622892,32.0292609,0.55901606,0.847777356,mated,7/7/13,P,T,14,7/6/13,13,1,-0.266106443,2.105042017
L-GRBG,2013-7-6-BW-131,P_T,7-Jul,7-Jul_L-GRBG,female,10:14am,15,2,98,481,4,42.485847,-71.569034,f,n/a,up,Plantago,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_4,15,288858.4924,4706919.785,-2.192262955,0.955636784,5.117576786,-66.44696802,163.1644218,2.847756382,-0.957139837,mated,7/7/13,P,T,14,7/6/13,13,1,-0.266106443,2.105042017
L-GRBG,2013-7-6-BW-131,P_T,7-Jul,7-Jul_L-GRBG,female,10:14am,15,2,99,482,5,42.485843,-71.568972,p,milkweed,up,Plantago,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_5,3930,288863.5749,4706919.187,5.082444942,-0.598619727,NA,96.71745377,NA,NA,NA,mated,7/7/13,P,T,14,7/6/13,13,1,-0.266106443,2.105042017
L-BBBR,2013-7-5-BW-112,W,7-Jul,7-Jul_L-BBBR,Female,12:03pm,15,2,1,493,1,42.485541,-71.568671,f,na,up/wet edge,none,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated; flew from flags 1-2 incredibly fast; headed in opposite direction first (towards area 6) before u-turning and b-lining across area 5 to area 3,,35,35_1,15,288887.2985,4706884.901,NA,NA,32.75323768,NA,NA,NA,NA,mated,7/7/13,W,W,14,7/5/13,12,2,0.733893557,2.105042017
L-BBBR,2013-7-5-BW-112,W,7-Jul,7-Jul_L-BBBR,Female,12:03pm,15,2,2,494,2,42.485265,-71.568531,p,Plantago,up,Plantago,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated; flew from flags 1-2 incredibly fast; headed in opposite direction first (towards area 6) before u-turning and b-lining across area 5 to area 3,,35,35_2,15,288897.8768,4706853.903,10.57831901,-30.99796357,0.493383025,161.1573559,-69.42193145,-1.211641277,0.351483321,mated,7/7/13,W,W,14,7/5/13,12,2,0.733893557,2.105042017
L-BBBR,2013-7-5-BW-112,W,7-Jul,7-Jul_L-BBBR,Female,12:03pm,15,2,138,495,3,42.485265,-71.568525,w,Plantago,up,Plantago,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_3,15,288898.37,4706853.888,0.493156724,-0.01494173,0.333297574,91.73542444,-90.000002,-1.570796362,-3.49E-08,mated,7/7/13,W,W,14,7/5/13,12,2,0.733893557,2.105042017
L-BBBR,2013-7-5-BW-112,W,7-Jul,7-Jul_L-BBBR,Female,12:03pm,15,2,155,496,4,42.485268,-71.568525,f,na,up,Plantago,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_4,15,288898.3801,4706854.221,0.010093652,0.3331447,0.473852197,1.735422439,20.30835046,0.354447581,0.937838361,mated,7/7/13,W,W,14,7/5/13,12,2,0.733893557,2.105042017
